Source 	Target
Q8ZQZ5	mtlD
Q8ZQZ5	lpxA
Q8ZQZ5	malT
Q8ZQZ5	mepA
Q7CQY8	nrdR
Q8ZMU9	obg
Q8ZMU9	caiD
Q8ZMU9	dadA
Q8ZMU9	flhD
Q8ZN55	gloB
Q7CQC3	iscA
Q7CQC3	glyA
Q7CQC3	lgt
Q7CQC3	lldD
Q8ZM90	nusB
H9L4B1	mdoC
Q8ZMF1	plsX
Q8ZRJ8	grcA
Q8ZQ37	ihfA
Q8ZQ37	mdtA
Q8ZQ37	luxS
Q8ZQ37	menC
Q8ZR78	mutS
Q8ZNL6	nanA
Q8ZQ71	mutH
Q8ZM04	nhaB
Q8ZM04	plsY
Q8ZM04	nudC
Q8ZM04	nudI
Q8ZR65	nrfA
Q8ZQR5	hisA
Q8ZM11	hda
Q8ZM11	hslU
Q8ZM11	lpxC
Q8ZM11	iraP
Q8ZKI8	thrB
Q8ZKI8	nsrR
Q8ZKI8	purC
Q8ZKI8	hisG
H9L422	hcp
H9L422	lamB
H9L422	lspA
H9L422	hscA
Q8ZP42	hpcH
Q8ZKG9	kdpA
Q8ZKG9	kdpB
Q8ZKG9	lptE
Q8ZKG9	lpxK
Q7CQJ1	matP
Q8ZKN0	mdtG
Q8ZR91	mdtH
Q7CPY2	nrdI
Q8ZMI0	nudL
Q8ZMI0	mraY
Q8ZMI0	murG
Q1G0L5	kduI
Q1G0L5	cmk
Q1G0L5	katG
Q1G0L5	aat
Q8ZN16	tmk
Q8ZN16	lpxH
Q8ZN16	nadA
Q8ZN16	mdtK
Q7DAP9	priB
Q7CQ98	nuoB
H9L425	proQ
H9L425	prmA
H9L425	proA
H9L425	pyrB
Q8ZLY1	phnX
Q8ZM31	pdxB
Q8ZM31	pxpA
Q8ZM31	rbfA
Q8ZM31	rhaB
Q8ZQG6	prfA
Q8ZQG6	hdfR
Q8ZQG6	lplT
Q8ZQG6	ligB
Q8ZMM6	panD
H9L423	psd
H9L423	rhlB
H9L423	cbiN
H9L423	cbpM
Q8ZRR3	glpK
Q7CQ28	hisF
Q8ZPJ1	lepA
Q8ZLU4	mdtD
Q8ZPX8	mdtI
Q8ZPX8	hutI
Q8ZPX8	ispD
Q8ZPX8	ispH
Q8ZKK1	kefC
Q8ZKK1	kefB
Q8ZKK1	kefF
Q8ZKK1	mdtJ
Q7CPS6	mnmG
Q8ZMU5	mraZ
Q8ZMU5	mug
Q8ZMU5	panC
Q8ZMU5	patA
Q8ZK74	solA
Q8ZR31	pdxH
H9L485	rlmG
Q8ZMJ1	rpoZ
Q8ZM53	torD
Q8ZPC3	sucC
Q8ZQK7	hemL
Q8ZQK7	lolB
Q8ZQK7	ilvC
Q8ZQK7	ispG
Q7CQE9	nadE
Q93IQ9	pyrE
Q93IQ9	recO
Q93IQ9	thrS
Q93IQ9	yihY
Q7CQE7	rplY
Q7CQE7	rpsB
Q7CQE7	symE
Q7CQE7	smg
Q8ZMJ3	ulaR
Q8ZMZ1	pepE
Q8ZMZ1	rbsD
Q8ZMZ1	phnW
Q8ZMZ1	ribB
Q8ZM57	syd
Q8ZM57	tusD
Q8ZM57	purH
Q8ZM57	rnb
Q8ZQS5	secB
Q8ZQS5	selO
Q8ZQS5	thiE
Q8ZQS5	wecG
Q8ZL76	tusC
Q8ZPZ8	trpB
Q8ZPZ8	ppsR
Q8ZPZ8	rimO
Q8ZPZ8	rplU
Q7CQY2	rplA
Q8ZPV6	serC
Q8ZKB6	thiM
Q8ZK32	rplL
Q8ZR64	rpsH
Q8ZR64	tdcC
Q8ZR64	tig
Q8ZR64	slyX
Q8ZLA2	tpiA
Q8ZM12	rsxB
Q8ZM12	rsxD
Q8ZM12	rsmA
Q8ZM12	glnS
Q7CQ40	thiK
Q8ZMS6	glyS
Q8ZMS6	ubiA
Q8ZMS6	infB
Q8ZMS6	gpsA
Q8ZLD8	moaC
Q8ZS13	moaA
Q8ZS13	rlmH
Q8ZS13	murC
Q8ZS13	mtnN
Q8ZMV3	msrP
Q8ZMV3	napA
Q8ZMV3	nuoC
Q8ZMV3	panB
Q8ZP07	rhaS
Q8ZKH7	rplQ
Q8ZKH7	ruvB
Q8ZKH7	rplD
Q8ZKH7	rpsS
Q8ZMT4	sopA
Q8ZMT4	pcm
Q8ZMT4	purA
Q8ZMT4	rbn
Q93GP3	queA
Q8ZL45	rplP
Q8ZL45	rlmM
Q8ZL45	rpsR
Q8ZL45	sprT
Q7CPU8	mutL
Q8ZRB5	pyrG
Q8ZRB5	ravA
Q8ZRB5	rpmG
Q8ZRB5	rpmB
Q8ZM47	rpsT
Q8ZRH1	rpsC
Q8ZRH1	nhaP2
Q8ZRH1	nuoA
Q8ZRH1	recA
Q8ZPH4	rplN
Q8ZPH4	nagK
Q8ZPH4	plsB
Q8ZPH4	ribH
Q7CP71	rtcA
Q7CP71	mdoB
Q7CP71	pncB
Q7CP71	proB
Q8ZLA5	rsgA
Q8ZP21	rsxC
Q8ZP21	rsxE
Q8ZP21	argS
Q8ZP21	rpsK
Q8ZL55	rpsQ
Q8ZNJ0	rpsG
Q8ZNJ0	tilS
Q8ZNJ0	sopB
Q8ZNJ0	sopE
Q8ZLP3	sinIM
Q8ZLY0	sinIR
Q7CR36	fliC
Q7CR36	manB
Q7CR36	manC
Q7CR36	fliC
Q8ZPD9	fliV
Q8ZNS6	fliC
Q8ZNS6	mdh
Q8ZNS6	fliU
Q8ZNS6	rfbJ
Q8ZMQ7	rfc
Q8ZMQ7	manB
Q8ZMQ7	rfbM
Q8ZMQ7	fnr
H9L436	fliC
Q7CQC9	sopA
Q8ZMM3	yidC
Q8ZLJ0	ygfZ
Q8ZLJ0	upp
Q8ZLJ0	pth
Q8ZLJ0	rpsH
Q8ZPF6	yaaI
Q8ZPF6	yeaL
Q8ZPF6	yccT
Q8ZPF6	yebF
H9L477	yfeW
Q8ZP59	pyrF
Q8XEK9	rapZ
Q8XEK9	rimP
Q8XEK9	smpB
Q8XEK9	xylA
Q8ZMT1	purA
Q8ZMT1	rpmH
Q8ZMT1	rpmC
Q8ZMT1	rsxB
H9L448	glnS
H9L448	syd
H9L448	tusD
H9L448	proS
Q8ZQV4	ydiB
Q8ZQV4	xni
Q8ZQV4	queF
Q8ZQV4	pcm
Q93IT5	rihA
Q93IT5	prfC
Q93IT5	aspS
Q93IT5	tgt
Q8ZP60	rnhB
Q8ZMG0	rnfH
Q8ZMG0	lysS
Q8ZMG0	nusB
Q8ZMG0	rplJ
Q8ZK91	rpsL
Q7CP81	ubiC
Q7CP81	pheS
Q7CP81	trmD
Q7CP81	serC
Q8ZLZ2	uxaC
Q8ZLZ2	ybeY
Q8ZLZ2	rbfA
Q8ZLZ2	rplP
Q8ZQP6	rpmE
Q8ZQP6	rlmM
Q8ZQP6	rpsJ
Q8ZQP6	rpsS
Q8ZMZ2	yhbP
Q8ZMZ2	nuoK
Q8ZMZ2	pyrG
Q8ZMZ2	rhmA
Q8ZLY8	rplR
Q8ZLY8	rpmE2
Q8ZLY8	rpsI
Q8ZLY8	truA
Q8ZL20	rhmD
Q8ZL20	rimK
Q8ZL20	rph
Q8ZL20	rnpA
Q8ZRL2	rhaR
Q8ZRL2	speB
Q8ZRL2	tusB
Q8ZRL2	yceI
Q8ZLS6	yciB
Q8ZMS3	zipA
Q8ZMS3	rihC
Q8ZMS3	ribB
Q8ZMS3	rpmB
Q7CQ32	tilS
Q7CR55	deoA
Q7CR55	queA
Q7CR55	rplO
Q7CR55	rlmG
Q8ZNU9	rsd
Q8ZK62	rsmJ
Q8ZK62	rsmC
Q8ZK62	rsmH
Q8ZK62	rsmF
H9L4A1	rlmN
Q8ZMJ5	rraA
Q8ZRN6	dsdA
Q7CQV3	speA
Q7CQ33	sfsA
Q8ZR66	rpsT
Q8ZR66	wzyE
Q8ZR66	wecF
Q8ZR66	wecG
Q7CPJ4	pepQ
Q93GM6	recF
Q93GN6	rdgC
Q7CQ82	purR
Q7CQ82	rhlB
Q7CQ82	rplQ
Q7CQ82	rplI
Q7DAP0	rlmL
Q7DAP0	rodZ
Q7DAP0	slmA
Q7DAP0	rpoZ
Q7CQT5	rpsF
H9L407	treA
Q7CPV5	tusC
Q8ZKS4	murC
Q8ZKS4	rplB
Q8ZKS4	rpmD
Q8ZKS4	thiC
H9L413	thiM
Q8ZRB1	ppsR
Q7CR95	rlmI
Q7CQX8	uvrB
Q7CQX8	pncB
Q7CQX8	rpsK
Q7CQX8	rpsD
Q8ZJZ0	ulaR
Q8ZJZ0	trmA
Q8ZJZ0	pyrB
Q8ZJZ0	pyrD
Q8ZPI1	rplK
Q8ZPX1	rlmH
Q8ZPX1	pyrC
Q8ZPX1	recA
Q8ZPX1	rhaB
Q8ZL87	rhaD
Q7CQK3	rhaM
Q8ZKH2	rimO
Q8ZKH2	rpmA
Q8ZKH2	ycaR
Q8ZKH2	yaiI
Q8ZQX3	yihI
Q8ZQX3	rpsR
Q8ZQX3	rpsQ
Q8ZQX3	rpsO
Q8ZM61	rplD
Q8ZM61	rpsN
Q8ZM61	trpR
Q8ZM61	gpt
H9L486	murG
Q93IS1	uppP
Q93IS1	tsgA
Q93IS1	ulaD
Q93IS1	ubiB
Q7CQR0	ybjL
Q8ZPL4	yciC
Q8ZNT1	rpmJ
Q8ZNC7	treF
Q8ZNC7	trpB
Q8ZNC7	ygiB
Q8ZNC7	ytjA
H9L4C6	rpsC
Q8ZS08	ruvC
Q8ZS08	rsgA
Q8ZS08	rsxA
Q8ZS08	thrS
Q8ZRF2	tyrS
Q8ZRF2	yihY
Q8ZRF2	tus
Q8ZRF2	ybeD
Q8ZPX3	yqhA
Q8ZPX3	surE
Q8ZPX3	ynfA
Q8ZPX3	ybhG
Q93GM2	yeeX
Q8ZMJ2	zupT
H9L465	trpA
Q7CQ35	yaaA
Q8ZPA5	yfeO
Q8ZPA5	ytfE
Q8ZPA5	yraN
Q8ZPA5	yacL
Q8ZMH6	zapB
Q8ZMH6	yjjB
Q8ZMH6	ymdB
Q8ZMH6	ulaG
Q7CR12	yjgA
Q7CP99	yfbV
Q8ZQD1	ynfB
Q8ZR16	yceH
Q8ZJZ9	yaeP
Q8ZJZ9	yoaH
Q8ZJZ9	yjhX
Q8ZJZ9	yfcJ
Q8ZP56	yqgE
Q8ZP56	yqgF
Q8ZP56	trhO
Q8ZP56	yggU
Q8ZJY0	ttcA
Q8ZJY0	ubiG
Q8ZJY0	zapD
Q8ZJY0	ypfN
Q8ZKC7	ycaD
Q8ZKC7	yejL
Q8ZKC7	ynfC
Q8ZKC7	yacG
Q7CPA4	yhaM
Q8XFS5	proB
Q93GN4	ycdX
Q93GN4	leuS
Q93GN4	cysS
Q93GN4	ubiE
Q8ZM30	ycgL
Q8ZM30	yegS
Q8ZM30	udk
Q8ZM30	yheU
Q8ZR72	yciZ
Q8ZNB7	yfcN
Q8ZNB7	yidZ
Q8ZNB7	ygfB
Q8ZNB7	zntB
Q7CP64	ybjQ
Q8ZLY5	ycjF
Q8ZPI6	ycfP
Q8ZPH1	thiE
Q8ZPH1	ung
Q8ZPH1	ybaB
Q8ZPH1	yaeH
H9L4B7	ycgN
Q8ZMW6	tpiA
Q8ZMW6	uxuA
Q8ZMW6	viaA
Q8ZMW6	zapA
Q8ZM35	uvrC
Q8ZM35	yohJ
Q8ZM35	yajQ
Q8ZM35	yidE
Q8ZLE8	yafD
Q8ZKV3	yeaH
Q8ZKV3	yobD
Q8ZKV3	yqfB
Q8ZKV3	accA
Q8ZNX0	aceK
Q8ZNX0	argR
Q8ZNX0	arnA
Q8ZNX0	astB
Q7CPR8	argG
Q8ZR33	atpF
Q8ZLP0	bioH
Q7CQG0	dcd
Q8ZPH6	hemE
Q8ZQJ6	dapB
Q8ZQ13	acpH
H9L4C5	arnB
Q8ZQW5	nuoH
Q8ZML9	psiE
Q8ZNM3	arnF
Q8ZNM3	aroK
Q8ZNM3	clpX
Q8ZNM3	atpC
Q7CPE9	atpB
Q7CPE9	atpD
Q7CPE9	cysH
Q7CPE9	yeiP
Q8ZP94	epd
Q8ZP94	ghrB
Q8ZP94	mutM
Q8ZP94	gatZ
Q8ZL10	glnD
Q8ZMH8	gloB
Q8ZMH8	glyA
Q8ZMH8	anmK
Q8ZMH8	araA
Q8ZME6	astC
Q8ZR25	arnE
Q8ZLQ3	arnT
Q8ZL60	clpP
Q8ZM26	cobT
Q8ZM26	atpH
Q8ZM26	dnaK
Q8ZM26	dnaT
Q93IS8	diaA
Q93IS8	deoD
Q93IS8	glk
Q93IS8	acpS
Q8ZLH2	aaeB
Q8ZLH2	actP
Q8ZLH2	aes
Q8ZLH2	acpP
Q4AAY4	argE
Q4AAY4	araB
Q4AAY4	atpE
Q4AAY4	atpA
Q8ZM77	epmA
Q8ZM77	aaeA
Q8ZM77	allA
Q8ZM77	btuC
Q8ZQ33	cobS
Q8ZQ33	clpS
Q8ZQ33	dgoD
Q8ZQ33	cysD
Q8ZKT6	cysI
Q8ZQT0	dcyD
Q8ZQT0	bioF
Q8ZQT0	yfbR
Q8ZQT0	aaeX
Q7CPM2	pgl
Q8ZRL3	fusA
Q8ZRL3	hflD
Q8ZRL3	fmt
Q8ZRL3	fliT
H9L489	hspQ
Q8ZL24	hutG
Q8ZL24	hscB
Q8ZL24	hemH
Q8ZL24	hda
Q8ZMY6	hldD
Q8ZMY6	hldE
Q8ZMY6	caiA
Q8ZMY6	apaG
Q7CPH6	apt
Q8ZPK8	cedA
Q8ZKB7	asnA
Q8ZPA9	arnD
Q7CQZ9	clsA
Q8ZQV9	cmoA
Q8ZRL0	dut
Q8ZRL0	efp
Q8ZRL0	eno
Q8ZRL0	fadB
Q8ZN72	fabA
H9L440	fadJ
Q93GM0	dnaA
Q8ZNP5	galK
Q8ZNP5	dlgD
Q8ZNP5	glgX
Q8ZNP5	ybdK
Q8ZM32	dxs
Q8ZM32	glgA
Q8ZM32	nei
Q8ZM32	fis
Q8ZKM2	fucI
Q8ZLI4	ilvD
Q8ZLH3	kdsB
Q8ZLH3	hisF
Q8ZLH3	cbiD
Q8ZLH3	clcA
Q8ZRX7	atpG
Q8ZRX7	cyaY
Q8ZRX7	nfo
Q8ZRX7	bioB
Q8ZNG7	bamA
Q7CQ95	allB
H9L459	astD
Q8ZKB2	astE
Q8ZM19	cbpA
Q8ZM19	crl
Q8ZM19	dapF
Q8ZM19	dadA
Q8ZS12	dsrB
Q8ZS12	erpA
Q8ZS12	grpE
Q8ZS12	aas
Q7CQF0	argP
Q7CQG5	aroA
Q8ZRK7	aroC
Q8ZRK7	arnC
Q8ZRK7	aroL
Q8ZRK7	cutC
Q8ZPI8	caiC
Q8ZKU2	chbG
Q8ZKU2	crcB
Q8ZKU2	cysG
Q8ZKU2	cutA
Q8ZLW2	cysN
Q8ZKS0	eutC
Q8ZKS0	era
Q8ZKS0	yggX
Q8ZKS0	ghrA
Q8ZPH9	folE
Q8ZPH9	gcvT
Q8ZPH9	pepA
Q8ZPH9	coaD
H9L455	caiT
Q8ZL27	glnE
Q8ZL27	glsA
Q8ZL27	gpmA
Q8ZL27	glpE
Q8ZLG4	lgt
Q7CPP6	lolB
Q8ZNS7	mdtI
Q8ZQY9	leuA
Q8ZPR6	kdpB
Q8ZMT9	kdpC
Q8ZMT9	kup
Q8ZMT9	lpxB
Q8ZMT9	nfuA
Q8ZR18	malT
Q8ZR18	minE
Q8ZR18	dtd
Q8ZR18	dps
Q8ZMT8	fixA
Q8ZMT8	fieF
Q8ZMT8	garL
Q8ZMT8	fucU
Q8ZNR9	frdD
Q8ZNR9	lamB
Q8ZNR9	hslV
Q8ZNR9	ispG
Q7CR73	metE
Q7CR73	menD
Q7CR73	minC
Q7CR73	metJ
Q7CQW5	iscR
Q93GR9	mgsA
Q8ZP71	csrA
Q8ZP71	def
Q8ZP71	dnaJ
Q8ZP71	ibpB
Q8ZPN3	hemL
Q8ZMY3	hisG
Q8ZMY3	lpxC
Q8ZMY3	hscA
Q8ZMY3	iscS
Q8ZL73	kduI
Q8ZL73	mdtG
Q8ZL73	mdtJ
Q8ZL73	mdtB
Q7CQG3	maeA
Q8ZPZ6	fliE
Q8ZM15	infB
Q7CQF9	glaH
Q8ZP18	gcvH
Q8ZPC1	glgC
Q7CQ87	hslU
Q8ZRD2	hutH
Q93GR2	hutU
Q93GR2	menH
Q93GR2	kefG
Q93GR2	aat
Q8ZMM0	mukB
Q7CQP5	mukF
Q8ZND2	tmk
Q8ZND2	lpxK
Q8ZND2	coaA
Q8ZND2	cof
Q8ZK43	dctA
Q8ZK43	der
Q8ZK43	ligA
Q8ZK43	flgI
Q7CPB9	flhD
Q8ZPR0	mutS
Q7CQX7	nanK
Q7CQX7	nanR
Q7CQX7	murQ
Q7CQX7	pfkA
Q93GP9	pgk
Q93GP9	pepT
Q93GP9	aroB
Q93GP9	cysC
Q8ZQY8	caiD
Q8ZR63	cmoB
Q8ZR63	deoB
Q8ZR63	guaA
Q8ZR63	pgi
Q8ZQU5	grcA
Q8ZKF2	htpX
Q8ZQR0	mnmG
Q8ZNI9	murA
Q8ZNI9	pepB
Q8ZNI9	nanT
Q8ZNI9	accD
Q8ZJZ7	astA
Q8ZQ38	ppc
Q7CQU3	dapD
Q8ZQ11	fdhE
Q7CQC7	gatY
Q7CQU6	ligB
Q7CQU6	ftsB
Q7CQU6	gcvP
Q7CQU6	glmU
Q8ZQ83	hcp
Q8ZQ83	thrB
Q8ZQ83	mdtC
Q8ZQ83	norR
Q8ZRI4	norW
Q8ZRI4	ndk
Q8ZRI4	yjjX
Q8ZRI4	mgrB
Q7CP80	mepA
Q7CP80	metK
Q7CP80	cca
Q7CP80	cdd
Q93IR4	fadI
Q93IR4	dapE
Q93IR4	frsA
Q93IR4	fsa
Q8ZKT3	frdC
Q8ZKT3	engB
Q8ZKT3	xseB
Q8ZKT3	feoC
Q8ZR96	glpK
Q8ZR96	iscA
Q8ZR96	gpsA
Q8ZR96	gppA
Q8ZP08	ais
Q8ZMY7	add
Q8ZMY7	argB
Q8ZMY7	argH
Q8ZMY7	argO
Q8ZJT6	apaH
Q9RPU7	glpG
Q8ZRI5	gpmB
Q8ZRI5	tsf
Q8ZRI5	fbp
Q8ZRI5	xseA
Q8ZLU0	gmhA
Q8ZNR7	glmM
Q8ZP46	glpB
Q8ZP46	hdfR
Q8ZP46	ihfB
Q8ZP46	ispF
Q8ZRZ2	kdpA
Q8ZRZ2	mntP
Q8ZRZ2	msrA
Q8ZRZ2	mtlD
Q8ZLR6	metAS
Q8ZPR9	solA
Q8ZNN6	fdhD
Q8ZKW7	hisA
Q9XDM9	ihfA
Q7CPS3	nadE
Q7CQP4	lolA
Q8ZRK9	menC
Q8ZRK9	mdtK
Q8ZRK9	moaC
Q8ZRK9	mscL
Q8ZQU4	nagB
Q8ZQU4	nanM
Q8ZQU4	mutH
Q8ZQU4	yejK
Q7CPB7	plsY
Q7CPB7	iraP
Q7CPB7	cmk
Q7CPB7	adk
Q7CQ88	lptE
Q8ZMC1	nfi
Q8ZLW0	proQ
Q8ZLR9	nuoN
Q8ZNV6	purC
Q8ZPX2	pckA
Q8ZKI2	panD
Q8ZLZ7	pdxH
Q8ZK05	fadR
Q8ZK05	lspA
Q8ZK05	lipA
Q8ZK05	nagZ
Q8ZLN6	lplA
Q7CR37	matP
Q7CR37	mdtH
Q7CR37	luxS
Q7CR37	nrdI
Q8ZQX9	nudL
Q8ZM17	miaA
Q7CPI5	mraY
Q8ZQG4	mtfA
Q8ZQG4	mutL
Q8ZQG4	obg
Q8ZQG4	katG
Q8ZPQ2	lexA
Q8ZJX8	miaB
Q8ZJX8	nudC
Q8ZJX8	nuoC
Q8ZJX8	nrdR
Q8ZLK2	prmA
Q7CQT4	proA
Q8ZNU2	mtgA
Q8ZNU2	panC
Q8ZNU2	patA
Q8ZNU2	phnX
Q8ZNY2	pdxB
Q8ZNY2	nuoB
Q8ZNY2	nrfA
Q8ZNY2	rplC
Q8ZKG3	hpcH
Q8ZKG3	lplT
Q8ZKG3	hisC
Q8ZKG3	lpxH
Q8ZKX5	mdoB
Q8ZRF6	rapA
Q7CQG1	ribH
Q8ZPB5	caiE
Q8ZPB5	cbiN
Q8ZPB5	cbpM
Q8ZPB5	fabZ
Q8ZL80	kdsA
Q8ZQG8	kefF
Q8ZQG8	lldD
Q8ZQG8	nadK
Q8ZQG8	nuoA
Q7CPW8	priB
Q8ZQC3	hfq
Q8ZRT6	lepA
Q7CQU2	idi
Q8ZKK6	mdtD
Q8ZKK6	ispD
Q8ZKK6	mnmE
Q8ZKK6	nagK
Q8ZJY5	psd
Q8ZKE2	guaC
Q8ZQL4	mug
Q8ZQL4	rplE
Q8ZQL4	rlmF
Q8ZQL4	rpoB
Q7CQT3	rppH
Q93GS6	rsxD
Q8ZPG8	selO
Q8ZPG8	torD
Q8ZPG8	sstT
Q8ZPG8	hemF
Q8ZLG3	hemA
Q8ZRQ9	ispH
Q93GN7	kefC
Q7CQW4	mraZ
Q8ZLH6	ppnP
Q8ZNV9	rpmG
Q8ZMS0	pxpA
Q8ZMS0	recO
Q8ZMS0	tsaD
Q8ZMS0	yicR
Q8ZKE1	rplV
Q8ZQH3	rsxC
Q8ZQH3	metG
Q8ZQH3	pepE
Q8ZQH3	queC
Q8ZQ82	rnb
Q8ZQ82	rlmE
Q8ZQ82	speE
Q8ZQ82	glyS
Q8ZL29	recR
Q8ZL29	rplL
Q8ZL29	frr
Q8ZL29	sufS
Q8ZMM9	hisS
Q8ZMM9	glyQ
Q8ZMM9	rplS
Q8ZMM9	rplY
Q8ZPM0	rplT
Q7CPC6	rplA
Q8ZK20	rpmI
Q7CPY7	secB
Q8ZPC7	sotB
H9L471	serS
Q8ZQU9	selA
Q8ZQU9	tdcC
Q8ZQU9	tig
Q8ZQU9	sucC
Q93GP1	sufE
Q93GP0	sprT
Q7CQQ9	thiI
Q8ZMZ8	tdh
Q8ZMZ8	truD
Q8ZMZ8	purT
Q8ZMZ8	rplN
Q8ZKE8	rsmG
Q8ZPT7	gltX
Q8ZRS0	ubiA
Q8ZQ61	folD
Q8ZQV3	gshA
Q8ZQV3	msrB
Q8ZQV3	msrQ
Q8ZQV3	rplF
Q7CQG8	ilvC
Q8ZNZ9	kefB
Q8ZQ10	napA
Q8ZNG1	nanA
Q8ZNG1	plsX
Q8ZNG1	mdh
Q8ZNG1	pyrE
Q8ZQS4	purH
Q8ZQS4	rhaA
Q8ZQS4	prfA
Q8ZQS4	rhaS
Q7CPZ8	recX
Q8ZKH0	rhaT
Q8ZKH0	rplU
Q8ZKH0	rplX
Q8ZKH0	rpsG
Q7CPD2	rsxE
Q8ZKW9	ruvA
Q8ZKW9	ruvB
Q8ZKW9	rnhA
Q8ZKW9	smg
Q8ZPD0	speD
Q8ZRA7	slyX
Q8XEY4	mdoC
Q1G0K7	panB
Q1G0K7	phnW
Q1G0K7	rlmC
Q1G0K7	rsmB
Q7CP68	selU
Q8ZKX4	secA
Q8ZKX4	thiK
Q8ZKX4	moaA
Q8ZKX4	msrP
H9L4B2	mtnN
Q8ZR97	nhaP2
Q7CQF5	nhaB
Q7CQZ7	plsB
Q7CQV8	nudI
Q8ZQA1	pyrI
Q8ZQA1	rplM
Q8ZQA1	rpsP
Q8ZQA1	rpsB
Q8ZNX9	rpsU
Q8ZNX9	ravA
Q8ZNX9	rsmA
Q8ZNX9	argS
Q8ZPB8	lpxA
Q8ZPB8	nadA
Q8ZPB8	mdtL
Q8ZPB8	rbsD
Q7CPQ2	sulA
Q8ZNU0	fliC
Q8ZNU0	tetR
Q8ZNU0	tetA
Q8ZNU0	yqhA
Q7CPF2	ybhG
Q8ZLF0	ygfZ
Q8ZQN1	zipA
Q8ZKY8	yaaA
Q8ZKJ2	zapA
Q8ZKJ2	ybeY
Q8ZKJ2	ycaR
Q8ZKJ2	tsgA
Q8ZJW1	xni
Q8ZRS9	udk
Q7CQD8	yceH
Q8ZL54	yhaM
Q8ZMQ1	yfeO
Q8ZMQ1	yohO
Q8ZMQ1	rbn
Q8ZMQ1	rpmE
Q8ZRR2	rpsF
Q7CQE2	lysS
Q8ZR21	rpsH
Q8ZR21	rpsL
Q8ZR21	glnS
Q8ZR21	cysS
Q8ZPC5	queF
Q8ZPC5	prfC
Q8ZPC5	ung
Q8ZPC5	rpmC
Q8ZQC1	rnhA
Q7CPR6	rlmN
Q9XDN4	sthA
Q8ZPE7	ulaR
Q7CQ97	ravA
Q7CP97	rhaS
Q8ZLC2	rlmH
Q8ZM87	sprT
Q8ZM87	ulaD
Q8ZM87	psd
Q8ZM87	rplK
Q8ZQE7	glyQ
Q8ZNR8	leuS
Q8ZNR8	ubiG
Q8ZNR8	yejL
Q8ZNR8	ppsR
Q8ZPG5	recR
Q8ZQD9	rplA
Q8ZQD9	ychJ
Q8ZQD9	queC
Q8ZQD9	rimK
Q8ZRG9	rph
Q8ZRG9	rnpA
Q8ZRG9	rhaM
Q8ZRG9	rhaT
Q7CPP1	rpmA
Q8ZL77	uxaC
Q7CPG3	yeaH
Q7CPG3	ypfN
Q7CPG3	rpsD
Q7CPG3	pheS
Q8ZRS7	deoA
Q8ZRS7	zapB
Q8ZRS7	prfA
Q8ZRS7	recX
Q8ZL88	ribB
Q7CR24	rplL
Q8ZR17	rsd
Q8ZNJ2	rsmJ
Q8ZNJ2	ruvB
Q8ZNJ2	rsmC
Q8ZNJ2	rsmH
Q8ZNI7	rsmF
Q8ZNI7	slmA
Q8ZNI7	rpsS
Q8ZNI7	rsxD
Q8ZNX8	rsxC
Q8ZNX8	thiK
Q8ZNX8	thiG
Q8ZNX8	sulA
Q8ZNX7	surE
Q8ZNX7	wzyE
Q8ZNX7	panB
Q8ZNX7	pepE
V6B955	rapA
H9L468	recF
H9L468	pyrB
H9L468	rapZ
H9L468	rplQ
Q9L9K2	rraA
Q9L6P9	sfsA
Q9L6P8	slyA
Q9L6S7	gltX
Q9L6S2	metG
Q9L6L3	yfiC
Q9L6R0	ubiE
H9L445	murC
H9L445	mutL
H9L445	rplV
H9L445	rplR
Q8XGS7	rnc
Q8XGS7	trhO
Q8XGS7	tpiA
Q8XGS7	rpmB
Q7CPD7	speE
Q8XEZ2	uxuA
Q8XEZ2	pyrF
Q8XEZ2	rhaB
Q8XEZ2	rhmA
Q9L9J6	rpsB
Q8XFJ8	rplI
Q8XFJ8	rpsQ
Q8XFJ8	rpsG
Q8XFJ8	ulaE
Q9L6Q0	yccT
Q9L9J5	pyrC
Q8XGT7	pyrG
Q9L9J2	rhaR
Q9L6R1	rimM
Q9L6M1	rimP
Q9L6Q9	trpB
Q9L6R2	ynfA
Q7CPD6	rlmL
Q7CQ65	rnhB
H9L433	rpsJ
Q8ZQJ9	rpsO
Q8ZPE6	syd
Q8ZP23	serS
Q8ZP23	trmD
Q8ZP23	ttcA
Q8ZP23	ubiB
Q93GR5	yaiI
Q8ZM02	rlmC
Q8ZM02	rpsN
Q8ZM02	tdh
Q8ZM02	ulaG
Q8ZQM8	ytfE
Q8ZQI6	gpt
Q8ZQI6	moaC
Q8ZQI6	nudI
Q8ZQI6	nrdR
Q8ZKE7	proQ
Q8ZKI7	uppP
Q8ZKI7	ybaB
Q8ZKI7	yeaL
Q8ZKI7	yfbV
Q8ZKN9	pyrD
Q8ZMM1	rplN
Q8ZLE7	rplT
Q7CR82	rpmF
Q7BM06	rpmH
Q9RN95	tusB
Q9L6N0	yfcN
Q9RN94	ycfP
Q9L9J4	yciC
Q9RN88	rlmI
Q9RN90	trmA
Q9RN89	tusC
Q9L6Q1	rpmE2
Q9L6Q5	rpsR
Q8RSN8	truD
Q9L6R9	yheU
Q9L6L7	ruvC
A0A0F6AXL0	tyrS
A0A0F6BAM0	aspS
A0A0F6B9F0	trpA
A0A0F6B7S9	yceI
